shelter_id,shelter_na,address_1,city,county_par,fips_code,state,zip,mail_addr_,mailing_ad,mailing__1,mailing_ci,mailing_co,mailing_st,mailing_zi,facility_u,evacuation,post_impac,ada_compli,wheelchair,pet_accomm,pet_acco_1,generator_,self_suffi,latitude,longitude,in_100_yr_,in_500_yr_,in_surge_s,pre_landfa,shelter_co,org_organi,org_orga_1,org_main_p,org_fax,org_email,org_hotlin,org_other_,org_addres,org_city,org_state,org_zip,org_poc_na,org_poc_ph,org_poc_af,org_poc_em,org_hours_,population,incident_i,shelter_st,shelter_op,shelter_cl,reporting_,general_po,medical_ne,other_popu,other_po_1,total_popu,pet_popula,incident_n,incident_1,incident_c,objectid,score,status,match_type,loc_name,geox,geoy,facility_t,subfacilit,data_sourc,geometry
184272,New Canaan Town Hall,77 MAIN ST,NEW CANAAN,FAIRFIELD,,CT,06840,NO,,,,,,,POST,0.0,50.0,,,,,,,41.14827514,-73.49323222,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,656.0,CLOSED,2020/10/29,2011/11/14,OVERNIGHT,0.0,0.0,,,0.0,,#CT1011-01 - 10/29/2011,CT 10/11 Blizzard - STATEWIDE,BLI,677912,81.0,M,A,Street,-73.49323222,41.14827514,SHELTER,GENPOPSHEL,0.0,POINT (-73.49323222199996 41.14827513800003)
183807,ASHFORD ELEMENTARY SCHOOL,440 WESTFORD RD,ASHFORD,WINDHAM,,CT,06278,NO,,,,,,,BOTH,400.0,200.0,,,,,YES,,41.890386680000006,-72.16935825,,,,,OTHER,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,OTHER,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,677983,81.0,M,A,Street,-72.16935825,41.890386680000006,SHELTER,OTHER,0.0,POINT (-72.16935824899997 41.89038668300003)
332270,Tokeneke Elementary School,7 Old Farm Road,DARIEN,Fairfield,,CT,06820,,,,,,,,BOTH,120.0,60.0,NO,NO,NONE,,NO,YES,41.07326269,-73.4585094,,,UNK,UNK,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,124.0,CLOSED,2020/03/15,2010/03/16,MIDDAY,0.0,0.0,0.0,,0.0,0.0,#CT 310 -02,CT 310 SW Storm/Flooding,FLD,678063,100.0,M,A,Street,-73.4585094,41.07326269,SHELTER,GENPOPSHEL,0.0,POINT (-73.45850939799993 41.07326268700007)
328795,Bedford Middle School,88 North Avenue,WESTPORT,FAIRFIELD,,CT,06880,NO,,,,,,,EVAC,350.0,0.0,,,,,,,41.15724138,-73.33404323,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,678232,81.0,M,A,Street,-73.33404323,41.15724138,SHELTER,GENPOPSHEL,0.0,POINT (-73.33404322999996 41.15724137900003)
183938,COVENTRY MIDDLE/ HIGH SCHOOL,78 RIPLEY HILL RD,COVENTRY,TOLLAND,,CT,06238,NO,,,,,,,BOTH,1400.0,700.0,,YES,,,YES,,41.788673360000004,-72.30661278000001,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,678292,81.0,M,A,Street,-72.30661278000001,41.788673360000004,SHELTER,GENPOPSHEL,0.0,POINT (-72.30661277699994 41.788673362000054)
328797,Seymour High School,2 Botsford Road,SEYMOUR,NEW HAVEN,,CT,06483,YES,2 Botsford Road,,SEYMOUR,,CT,6483,BOTH,600.0,200.0,,,,,,,41.38245859,-73.09455376999999,NO,,NO,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,2020/11/03,,,0.0,0.0,0.0,,0.0,0.0,,,,678357,81.0,M,A,Street,-73.09455376999999,41.38245859,SHELTER,GENPOPSHEL,0.0,POINT (-73.09455377399996 41.38245859400007)
184530,TRUMAN SCHOOL,114 TRUMAN STREET,NEW HAVEN,NEW HAVEN,,CT,06511,NO,,,,,,,EVAC,0.0,0.0,,,,,,YES,41.29338974,-72.94093158,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,678799,81.0,M,A,Street,-72.94093158,41.29338974,SHELTER,GENPOPSHEL,0.0,POINT (-72.94093158399994 41.293389740000066)
184531,Trumbull High School,72 Strobel Rd,TRUMBULL,FAIRFIELD,,CT,06611,YES,,,,,,,BOTH,1122.0,307.0,,YES,,,YES,NO,41.26528593,-73.19277773,NO,,NO,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,,CLOSED,,,,,,,,,,,,,678800,81.0,M,A,Street,-73.19277773,41.26528593,SHELTER,GENPOPSHEL,0.0,POINT (-73.19277772599997 41.265285927000036)
330554,Watertown High School,324 french st,WATERTOWN,Litchfield,,CT,06795,,,,,,,,EVAC,415.0,208.0,NO,NO,NONE,,NO,NO,41.59709079,-73.10121775,,,UNK,UNK,GENERAL,121984.0,STATE OF CONNECTICUT,0000000000,0000000000,,,,25 Sigourney Street,Hartford,CT,06106,NA,0000000000,0000000000,,,GENERAL,0.0,CLOSED,2020/10/29,,,0.0,0.0,0.0,,0.0,0.0,,,,678848,100.0,M,A,Street,-73.10121775,41.59709079,SHELTER,GENPOPSHEL,0.0,POINT (-73.10121774899994 41.59709078900005)
183996,EAST WINDSOR MIDDLE SCHOOL,38 MAIN ST,EAST WINDSOR,HARTFORD,,CT,06088,YES,,,,,,,EVAC,350.0,0.0,,,,,,,41.927384790000005,-72.61799404,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,678958,81.0,M,A,Street,-72.61799404,41.927384790000005,SHELTER,GENPOPSHEL,0.0,POINT (-72.61799403599997 41.927384792000055)
330548,Tyrrell Middle School,500 TODD RD,WOLCOTT,New Haven,,CT,06716,,,,,,,,EVAC,250.0,125.0,NO,NO,NONE,,NO,NO,41.55704398,-72.96762346,,,UNK,UNK,GENERAL,121984.0,STATE OF CONNECTICUT,0000000000,0000000000,,,,25 Sigourney Street,Hartford,CT,06106,NA,0000000000,0000000000,,,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,679057,100.0,M,A,Street,-72.96762346,41.55704398,SHELTER,GENPOPSHEL,0.0,POINT (-72.96762346199995 41.55704397900007)
330550,Litchfield Intermediate School,35 PLUMB HILL RD,LITCHFIELD,Litchfield,,CT,06759,,,,,,,,EVAC,190.0,95.0,NO,NO,NONE,,NO,NO,41.74134204,-73.20555709,,,UNK,UNK,GENERAL,121984.0,STATE OF CONNECTICUT,0000000000,0000000000,,,,25 Sigourney Street,Hartford,CT,06106,NA,0000000000,0000000000,,,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,679058,100.0,M,A,Street,-73.20555709,41.74134204,SHELTER,GENPOPSHEL,0.0,POINT (-73.20555709099995 41.74134204300003)
330553,TORRINGTON MIDDLE SCHOOL,200 MIDDLE SCHOOL DRIVE,Torrington,Litchfield,,CT,06790,,,,,,,,EVAC,250.0,125.0,NO,NO,NONE,,NO,NO,41.833396650000005,-73.07728679,,,UNK,UNK,GENERAL,121984.0,STATE OF CONNECTICUT,0000000000,0000000000,,,,25 Sigourney Street,Hartford,CT,06106,NA,0000000000,0000000000,,,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,679059,100.0,M,A,Street,-73.07728679,41.833396650000005,SHELTER,GENPOPSHEL,0.0,POINT (-73.07728678999996 41.83339664600004)
330545,KENNEDY HIGH SCHOOL,422 HIGHLAND AVE,WATERBURY,New Haven,,CT,06708,,,,,,,,EVAC,260.0,130.0,NO,NO,NONE,,NO,NO,41.54706151,-73.05653044,,,UNK,UNK,GENERAL,121984.0,STATE OF CONNECTICUT,0000000000,0000000000,,,,25 Sigourney Street,Hartford,CT,06106,NA,0000000000,0000000000,,,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,679478,100.0,M,A,Street,-73.05653044,41.54706151,SHELTER,GENPOPSHEL,0.0,POINT (-73.05653043699994 41.547061505000045)
183931,Connecticut Convention Center,100 Columbus Blvd.,HARTFORD,HARTFORD,,CT,06103,YES,,,,,,,BOTH,10000.0,5000.0,,YES,,,YES,YES,41.760830350000006,-72.67035256999999,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,679840,81.0,M,A,Street,-72.67035256999999,41.760830350000006,SHELTER,GENPOPSHEL,0.0,POINT (-72.67035256499997 41.76083035100004)
330543,HERITAGE VILLAGE ACTIVITIES CENTER,11 HERITAGE WAY,SOUTHBURY,New Haven,,CT,06488,,,,,,,,EVAC,175.0,86.0,NO,NO,NONE,,NO,NO,41.49299427,-73.23426345,,,UNK,UNK,GENERAL,121984.0,STATE OF CONNECTICUT,0000000000,0000000000,,,,25 Sigourney Street,Hartford,CT,06106,NA,0000000000,0000000000,,,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,679868,86.0,T,A,Street,-73.23426345,41.49299427,SHELTER,GENPOPSHEL,0.0,POINT (-73.23426345099995 41.49299426500005)
330551,PLYMOUTH CENTER,107 NORTH STREET,Plymouth,Litchfield,,CT,06782,,,,,,,,EVAC,800.0,400.0,NO,NO,NONE,,NO,NO,41.67953164,-73.05274429,,,UNK,UNK,GENERAL,121984.0,STATE OF CONNECTICUT,0000000000,0000000000,,,,25 Sigourney Street,Hartford,CT,06106,NA,0000000000,0000000000,,,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,679869,100.0,M,A,Street,-73.05274429,41.67953164,SHELTER,GENPOPSHEL,0.0,POINT (-73.05274429199994 41.67953164000005)
330544,Westbrook High School,156 McVeagh Road,WESTBROOK,Middlesex,,CT,06498,,,,,,,,BOTH,300.0,200.0,NO,NO,NONE,,NO,NO,41.29758058,-72.45346307,,,UNK,UNK,GENERAL,121984.0,STATE OF CONNECTICUT,0000000000,0000000000,,,,25 Sigourney Street,Hartford,CT,06106,NA,0000000000,0000000000,,,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,679870,100.0,M,A,Street,-72.45346307,41.29758058,SHELTER,GENPOPSHEL,0.0,POINT (-72.45346307099999 41.297580581000034)
328785,Old Lyme Center School,49 Lyme Street,OLD LYME,NEW LONDON,,CT,06371,YES,49 Lyme Street,,OLD LYME,,CT,6371,BOTH,300.0,150.0,,,,,YES,,41.31681708,-72.32970737000001,NO,,NO,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,140.0,CLOSED,2020/03/30,2010/03/31,OVERNIGHT,0.0,0.0,0.0,,0.0,0.0,CT310-03,CT 310-03 State Storm/Flooding,FLD,680477,81.0,M,A,Street,-72.32970737000001,41.31681708,SHELTER,GENPOPSHEL,0.0,POINT (-72.32970736699997 41.31681707900003)
328786,Old Lyme High School,69 Lyme Street,OLD LYME,NEW LONDON,,CT,06371,YES,69 Lyme Street,,OLD LYME,,CT,6371,BOTH,500.0,275.0,,,,,NO,,41.31818405,-72.32950052,NO,,NO,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,680478,81.0,M,A,Street,-72.32950052,41.31818405,SHELTER,GENPOPSHEL,0.0,POINT (-72.32950052199999 41.318184048000035)
329908,Guilford High School,605 New England Road,GUILFORD,NEW HAVEN,,CT,06437,YES,605 New England Road,,GUILFORD,,CT,6437,EVAC,35.0,0.0,,,,,,,41.31381334,-72.71011159,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,680481,81.0,M,A,Street,-72.71011159,41.31381334,SHELTER,GENPOPSHEL,0.0,POINT (-72.71011159199998 41.31381334300005)
330584,LINCOLN MIDDLE SCHOOL,164 CENTENNIAL Ave.,Meriden,New Haven,,CT,06450,,,,,,,,EVAC,0.0,0.0,NO,NO,NONE,,YES,YES,41.53841003,-72.82410965,,,UNK,UNK,GENERAL,121984.0,STATE OF CONNECTICUT,0000000000,0000000000,,,,25 Sigourney Street,Hartford,CT,06106,NA,0000000000,0000000000,,,GENERAL,,CLOSED,,,,,,,,,,,,,680758,81.0,M,A,Street,-72.82410965,41.53841003,SHELTER,GENPOPSHEL,0.0,POINT (-72.82410965199995 41.538410027000054)
330583,ORVILLE PLATT HIGH SCHOOL,220 COE AVENUE,MERIDEN,New Haven,,CT,06450,,,,,,,,EVAC,0.0,0.0,NO,NO,NONE,,NO,YES,41.53436308,-72.82500897,,,UNK,UNK,GENERAL,121984.0,STATE OF CONNECTICUT,0000000000,0000000000,,,,25 Sigourney Street,Hartford,CT,06106,NA,0000000000,0000000000,,,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,680780,81.0,M,A,Street,-72.82500897,41.53436308,SHELTER,GENPOPSHEL,0.0,POINT (-72.82500897399996 41.53436307800007)
184532,TURKEY HILL ELEMENTARY SCHOOL,441 TURKEY HILL ROAD,ORANGE,NEW HAVEN,,CT,06477,NO,,,,,,,EVAC,0.0,0.0,,,,,,YES,41.287679049999994,-73.04420973,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,681678,81.0,M,A,Street,-73.04420973,41.287679049999994,SHELTER,GENPOPSHEL,0.0,POINT (-73.04420972599996 41.28767904500006)
328375,Ellington Middle School,46 Middle Butcher Road,ELLINGTON,TOLLAND,,CT,06029,YES,46 Middle Butcher Road,,ELLINGTON,,CT,6029,BOTH,400.0,200.0,,YES,,,YES,NO,41.87795805,-72.45633191,,,NO,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,681751,81.0,M,A,Street,-72.45633191,41.87795805,SHELTER,GENPOPSHEL,0.0,POINT (-72.45633190899997 41.87795805300004)
184158,John Winthrop Middle School,1 Winthrop Road,DEEP RIVER,MIDDLESEX,,CT,06417,NO,,,,,,,POST,1000.0,500.0,,,,,,,41.36907668,-72.457537,,,,,GENERAL,121602.0,MIDDLESEX CENTRAL CONNECTICUT CHAPTER,,,,,,97 Broad Street,Middletown,CT,6457,,,,,8,GENERAL,627.0,CLOSED,2020/10/29,2011/09/04,MIDDAY,4.0,,,,4.0,,57181,Hurricane Irene 8/11 - CT,HUR,692249,81.0,M,A,Street,-72.457537,41.36907668,SHELTER,GENPOPSHEL,0.0,POINT (-72.45753699999995 41.36907668200007)
184269,Nayaug Elementry School,222 Old Maids Lane,SOUTH GLASTONBURY,HARTFORD,,CT,06073,YES,,,,,,,BOTH,360.0,180.0,,YES,,,YES,,41.63954778,-72.61158187000001,,,NO,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,693567,77.0,M,A,Street,-72.61158187000001,41.63954778,SHELTER,GENPOPSHEL,0.0,POINT (-72.61158187099994 41.63954778300007)
184424,SENIOR CITIZEN CENTER,125 MAIN ST,BROAD BROOK,HARTFORD,,CT,06016,NO,,,,,,,EVAC,10.0,0.0,,,,,YES,,41.92010928,-72.54576048999999,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,693739,81.0,M,A,Street,-72.54576048999999,41.92010928,SHELTER,GENPOPSHEL,0.0,POINT (-72.54576049099995 41.92010927600006)
184414,Scofield Middle School,641 Scofield Town Road,STAMFORD,FAIRFIELD,,CT,06903,YES,,,,,,,EVAC,500.0,0.0,,,,,,,41.13791495,-73.55860394,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,693859,78.0,M,A,Street,-73.55860394,41.13791495,SHELTER,GENPOPSHEL,0.0,POINT (-73.55860393999995 41.13791494800006)
183870,BUCKLEY HIGH SCHOOL,300 WETHERSFIELD AVE,HARTFORD,HARTFORD,,CT,06120,NO,,,,,,,EVAC,579.0,0.0,,,,,YES,,41.748473669999996,-72.67354516,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,693893,81.0,M,A,Street,-72.67354516,41.748473669999996,SHELTER,GENPOPSHEL,0.0,POINT (-72.67354515799997 41.74847366600005)
184382,ROBBINS MIDDLE SCHOOL,20 WOLF PIT RD,FARMINGTON,HARTFORD,,CT,06032,NO,,,,,,,BOTH,532.0,266.0,,YES,,,YES,,41.723040839999996,-72.80495409000001,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,693950,81.0,M,A,Street,-72.80495409000001,41.723040839999996,SHELTER,GENPOPSHEL,0.0,POINT (-72.80495409399998 41.72304084000007)
184193,Lapham Senior Center,677 SOUTH AVE In Waveny Park,NEW CANAAN,FAIRFIELD,,CT,06840,YES,,,,,,,EVAC,150.0,0.0,,,,,,,41.12385854,-73.48427498,NO,,NO,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,589.0,CLOSED,2020/10/31,,OVERNIGHT,0.0,0.0,,,0.0,,3594,Hurricane Irene 8/11 New England,HUR,694075,81.0,M,A,Street,-73.48427498,41.12385854,SHELTER,GENPOPSHEL,0.0,POINT (-73.48427497499995 41.12385854400003)
184548,VERNON FIRE STATION,HARTFORD TURNPIKE,VERNON ROCKVILLE,TOLLAND,,CT,06066,YES,,,,,,,EVAC,10.0,0.0,,,,,YES,,41.82308142,-72.49922957,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,694378,81.0,T,A,Street,-72.49922957,41.82308142,SHELTER,GENPOPSHEL,0.0,POINT (-72.49922956899997 41.82308142200003)
183919,Colebrook Senior & Community Center,560 COLEBROOK RD,COLEBROOK,LITCHFIELD,,CT,06021,NO,,,,,,,BOTH,58.0,29.0,,,,,,,41.989644860000006,-73.09604665,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,694470,81.0,M,A,Street,-73.09604665,41.989644860000006,SHELTER,GENPOPSHEL,0.0,POINT (-73.09604664799997 41.98964485500005)
183925,Columbus/south End School,160 Iranistan Ave,BRIDGEPORT,FAIRFIELD,,CT,06604,NO,,,,,,,BOTH,119.0,290.0,,,,,,,41.16387837,-73.19629408,YES,,YES,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,694476,81.0,M,A,Street,-73.19629408,41.16387837,SHELTER,GENPOPSHEL,0.0,POINT (-73.19629407499997 41.163878374000035)
183926,Community House/Branford Recreation Center,46 CHURCH ST,BRANFORD,NEW HAVEN,,CT,06405,NO,,,,,,,EVAC,0.0,0.0,,,,,,YES,41.27855992,-72.81015218,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,627.0,CLOSED,2020/11/01,,OVERNIGHT,0.0,0.0,,,0.0,,57181,Hurricane Irene 8/11 - CT,HUR,694477,81.0,M,A,Street,-72.81015218,41.27855992,SHELTER,GENPOPSHEL,0.0,POINT (-72.81015217499998 41.27855992000008)
183927,COMMUNITY DINING ROOM,30 HARRISON AVE,BRANFORD,NEW HAVEN,,CT,06405,NO,,,,,,,EVAC,0.0,0.0,,,,,YES,YES,41.28133883,-72.81294907,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,694478,81.0,M,A,Street,-72.81294907,41.28133883,SHELTER,GENPOPSHEL,0.0,POINT (-72.81294906599999 41.281338825000034)
184129,Huntington Elementary School,80 W TOWN ST,NORWICH,NEW LONDON,,CT,06360,NO,,,,,,,BOTH,700.0,260.0,,YES,,,,,41.55101852,-72.10182816,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,694656,81.0,M,A,Street,-72.10182816,41.55101852,SHELTER,GENPOPSHEL,0.0,POINT (-72.10182815799993 41.55101852200005)
184125,Hotchkiss School,11 INTERLAKEN RD,LAKEVILLE,LITCHFIELD,,CT,06039,NO,,,,,,,POST,0.0,700.0,,,,,,,41.94221461,-73.44014524,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,694824,81.0,M,A,Street,-73.44014524,41.94221461,SHELTER,GENPOPSHEL,0.0,POINT (-73.44014524199997 41.942214611000054)
184126,Housatonic Valley Regional High School,246 WARREN TPKE,FALLS VILLAGE,LITCHFIELD,,CT,06031,NO,,,,,,,EVAC,370.0,185.0,,,,,,,41.938932089999994,-73.36169738,,,,,OTHER,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,OTHER,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,694825,81.0,M,A,Street,-73.36169738,41.938932089999994,SHELTER,OTHER,0.0,POINT (-73.36169738199999 41.93893208600008)
183886,CENTER 375,375 HARTFORD TURNPIKE,VERNON ROCKVILLE,TOLLAND,,CT,06066,NO,,,,,,,BOTH,60.0,30.0,,,,,YES,,41.82744313,-72.48828482,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,694833,81.0,M,A,Street,-72.48828482,41.82744313,SHELTER,GENPOPSHEL,0.0,POINT (-72.48828481999993 41.82744313400008)
184396,Saint Isaac Jogues Church,1 COMMUNITY STREET,EAST HARTFORD,HARTFORD,,CT,06108,YES,,,,,,,BOTH,223.0,111.0,,,,,,,41.77883478,-72.59149101999999,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,694908,81.0,M,A,Street,-72.59149101999999,41.77883478,SHELTER,GENPOPSHEL,0.0,POINT (-72.59149101599996 41.77883477900008)
184397,Saint James Episcopal Church,3 MOUNTAIN ROAD,FARMINGTON,HARTFORD,,CT,06032,YES,,,,,,,BOTH,250.0,43.0,,YES,,,,,41.7222944,-72.82875915,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,694909,81.0,M,A,Street,-72.82875915,41.7222944,SHELTER,GENPOPSHEL,0.0,POINT (-72.82875914699997 41.722294403000035)
183880,CANTON BAPTIST CHURCH,125 DOWD AVE,CANTON,HARTFORD,,CT,06019,NO,,,,,,,BOTH,112.0,56.0,,,,,,,41.8241786,-72.90700016,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,694941,81.0,M,A,Street,-72.90700016,41.8241786,SHELTER,GENPOPSHEL,0.0,POINT (-72.90700016399995 41.824178595000035)
184049,FOX MIDDLE SCHOOL,305 GREENFIELD ST,HARTFORD,HARTFORD,,CT,06112,NO,,,,,,,EVAC,350.0,0.0,,,,,YES,,41.784464539999995,-72.69477814999999,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,695006,81.0,M,A,Street,-72.69477814999999,41.784464539999995,SHELTER,GENPOPSHEL,0.0,POINT (-72.69477815199997 41.78446453500004)
184405,Saint Pauls Evangelical Luthern Church,37 PROSPECT STREET,NEW HARTFORD,LITCHFIELD,,CT,06057,YES,,,,,,,EVAC,50.0,0.0,,,,,YES,,41.8817442,-72.97703037000001,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,695008,81.0,M,A,Street,-72.97703037000001,41.8817442,SHELTER,GENPOPSHEL,0.0,POINT (-72.97703036999997 41.881744199000025)
